source_file	pdf_page	module	module_code	standard_number	standard_name	expectation_type	grade_code	grade_span	item_number	code	expectation	hbo_codes	scenario_type	situation	generated_question	generated_answer
data/raw/hecat/SH.pdf	34	Sexual Health	SH	4	Interpersonal Communication	skill	5	3-5	6	SH4.5.6	Demonstrate how to effectively communicate support for peers who are progressing through puberty.		puberty_change	a friend is going through puberty and is feeling self-conscious about their body changes	My friend is freaked out because her voice is getting all hoarse and she thinks it means she's not normal.	It sounds like your friend is really worried about her voice changing. That's totally normal! Lots of girls go through this when they're growing up. Your friend's voice getting hoarser is just her body changing in a healthy way. Everyone's body does things at different times, so it's not a sign that anything is wrong. Maybe you could remind her that lots of other girls are going through the same thing and it's all part of growing up!
data/raw/hecat/SH.pdf	36	Sexual Health	SH	4	Interpersonal Communication	skill	8	6-8	1	SH4.8.1	Demonstrate the effective use of verbal and nonverbal communication skills to promote healthy relationships and sexual and reproductive health.		communication_conflict	the teen is having trouble explaining their boundaries to a friend	I keep trying to tell my friend we can't do that, but they just get mad and say I'm being weird.	I can see why that would be frustrating. It's really important to set those boundaries, even if it feels hard. Maybe you could try explaining why you're uncomfortable in a different way. For example, you could say, 'I really like hanging out with you, but I don't feel comfortable doing that right now.' Sometimes it helps to be clear and direct about why something isn't okay for you.
data/raw/hecat/SH.pdf	36	Sexual Health	SH	4	Interpersonal Communication	skill	8	6-8	2	SH4.8.2	Demonstrate how to manage personal information in electronic communications and when using social media (e.g., chat groups, e-mail, texting, websites, phone and tablet applications) to protect the sexual health of oneself and others.		online_relationship	teen is concerned about sharing personal information with a new online friend	I made this new friend on a gaming app and they keep asking personal questions. Should I tell them my full name and where I live?	Hey, it's great that you're thinking about your safety! When you're making new friends online, it's really important to be careful about sharing personal information. It's okay to give a little bit of information, but you don't need to share your full name or where you live right away. You can always build trust with your friend as you get to know each other better. If you're not comfortable sharing something, it's totally okay to say no. Remember, it's better to be safe than sorry!
data/raw/hecat/SH.pdf	36	Sexual Health	SH	4	Interpersonal Communication	skill	8	6-8	3	SH4.8.3	Demonstrate effective peer resistance skills to avoid or reduce sexual risk behaviors.		peer_pressure	a friend tries to convince the teen to do something they're not comfortable with	My friend keeps trying to get me to do stuff I'm not sure about and it's making me feel weird.	I can see why that would feel weird. It's totally okay to set your own limits and say no to things you're not comfortable with. Remember, it's important to do what feels right for you. If you need to, you can just gently tell your friend that you're not ready for that right now and maybe suggest doing something else together instead.
data/raw/hecat/SH.pdf	36	Sexual Health	SH	4	Interpersonal Communication	skill	8	6-8	4	SH4.8.4	Demonstrate effective negotiation skills to avoid or reduce sexual risk behaviors.		consent_confusion	the teen is unsure how to handle a friend's advances	My friend keeps trying to hug me and I'm not sure if I should say no or if that would make things weird.	It's totally normal to feel unsure about that. Hugs can sometimes make people uncomfortable, even if they're friends. If you're not comfortable with a hug, it's okay to let your friend know gently. You could say something like, 'Hey, I really appreciate you wanting to give me a hug, but I'm more comfortable with a high-five or a wave right now.' That way, you both know where each other stands and can avoid any awkwardness.
data/raw/hecat/SH.pdf	36	Sexual Health	SH	4	Interpersonal Communication	skill	8	6-8	5	SH4.8.5	Demonstrate giving and receiving verbal consent for all sexual behaviors between partners.		consent_confusion	The teen is unsure about how to handle a situation where a friend is pressuring them into something they're not comfortable with.	My friend keeps trying to convince me to do stuff we haven't talked about, and I'm not sure how to tell them I'm not ready.	I totally get how you feel. It can be really tricky when a friend is pushing you to do something you're not comfortable with. It's important to set clear boundaries and communicate your feelings. You could say something like, 'I appreciate you wanting to do this, but I'm not ready yet. Let's find something else we can both enjoy together.' Remember, it's okay to take your time and do things when you're ready.
data/raw/hecat/SH.pdf	36	Sexual Health	SH	4	Interpersonal Communication	skill	8	6-8	6	SH4.8.6	Demonstrate how to effectively ask for assistance from parents, caregivers, or trusted adults to improve or maintain healthy relationships and sexual and reproductive health.		family_conflict	The teen is having trouble talking to their parents about a recent breakup and feels unsure about how to bring it up.	I don't know how to talk to my parents about my breakup without them getting mad. What should I say?	It can be tough to talk about a breakup, especially with your parents. How about you start by saying something like, 'I’ve been feeling really upset about my breakup and I wanted to talk to you about it. I know it might be hard, but I think it would help me feel better if we could chat.' This way, you're showing that you want to open a conversation and are trying to approach it in a way that might be easier for them too. Remember, it's okay if they need some time to process; just let them know you're there to talk whenever they're ready.
data/raw/hecat/SH.pdf	36	Sexual Health	SH	4	Interpersonal Communication	skill	8	6-8	7	SH4.8.7	Demonstrate how to effectively communicate support for peers when aspects of their sexuality (such as sexual activity, sexual abstinence, sexual orientation, gender expression, or gender identity) are different from one’s own.		support_for_peers	a friend comes out as non-binary and the teen is unsure how to respond	My friend told me they're non-binary and I'm not sure what to say. I just want to be supportive but I don't want to accidentally say something wrong.	It's really great that you want to be supportive! When a friend comes out to you, it's normal to feel a bit unsure. Just by listening and showing that you care, you're already doing a lot. You don't need to have all the answers right away. Just let them know you're there for them and that you support them. Maybe you could ask them how you can be supportive or if there's anything specific they need right now. That way, you can both figure it out together.
data/raw/hecat/SH.pdf	38	Sexual Health	SH	4	Interpersonal Communication	skill	12	9-12	1	SH4.12.1	Demonstrate effective communication skills to promote healthy relationships and sexual and reproductive health.		relationship_pressure	boyfriend insists on kissing even though the teen is uncomfortable	My boyfriend keeps trying to kiss me when I tell him I just want to be friends right now.	I can totally understand why that would be really frustrating. It's important to communicate your boundaries clearly. Maybe you could gently explain to him that while you enjoy spending time together, you're not comfortable with kissing right now. You could say something like, 'I really value our friendship, but I'm not ready for that kind of physical contact right now.' It might help to set some clear boundaries and stick to them.
data/raw/hecat/SH.pdf	38	Sexual Health	SH	4	Interpersonal Communication	skill	12	9-12	2	SH4.12.2	Demonstrate effective peer resistance, negotiation, and collaboration skills to avoid engaging in sexual risk behaviors.		peer_pressure	friends pressure the teen to do something they're not comfortable with	My friends keep insisting we should totally hook up, but I don't feel ready and it's making me nervous.	I can see why that would make you nervous. It's totally okay to set your own boundaries and feel comfortable with your decisions. You don't have to do anything you're not ready for. It's important to prioritize your feelings and communicate that with your friends.
data/raw/hecat/SH.pdf	38	Sexual Health	SH	4	Interpersonal Communication	skill	12	9-12	3	SH4.12.3	Demonstrate giving and receiving verbal consent for all sexual behaviors between partners.		consent_confusion	a friend is unsure if their boyfriend is respecting their boundaries during intimate moments	My friend keeps saying yes but I can tell he's not totally comfortable doing some things we're trying.	I can see why that would be tricky. It’s really important to make sure both of you are comfortable with everything. Have you talked to your friend about how they’re feeling during those moments? Sometimes people might say yes out of politeness or because they feel pressured, but it’s crucial to check in and make sure it’s really what they want.
data/raw/hecat/SH.pdf	38	Sexual Health	SH	4	Interpersonal Communication	skill	12	9-12	4	SH4.12.4	Demonstrate effective communication strategies to prevent, manage, or resolve interpersonal conflicts.		conflict_resolution	The teen is having trouble talking to their friend about a misunderstanding that occurred during a party.	I keep avoiding my friend because I feel bad about what happened at the party, but I know I should talk to them about it.	I get why you’d want to avoid it, but sometimes talking things out can really help clear the air. Maybe start with something simple, like saying you’ve been thinking about our conversation and you’d like to talk about it. That way, you’re not putting too much pressure on them right away.
data/raw/hecat/SH.pdf	38	Sexual Health	SH	4	Interpersonal Communication	skill	12	9-12	5	SH4.12.5	Demonstrate how to effectively ask for assistance from parents, caregivers, or trusted adults to improve or maintain sexual health.		healthcare_concern	The teen is worried about discussing a sensitive topic with their parents and wants to know how to ask for help.	I need to talk to a doctor about something personal but I don't want my parents to know. How do I ask for help without them finding out?	It's understandable that you want to keep this personal, but it's important to think about who can support you. You could ask a trusted adult, like a teacher or a school nurse, if they can help you see a doctor. They can keep your appointment confidential and help you feel more comfortable. What do you think about trying that?
data/raw/hecat/SH.pdf	38	Sexual Health	SH	4	Interpersonal Communication	skill	12	9-12	6	SH4.12.6	Demonstrate how to effectively communicate support for peers whose aspects of their sexuality (such as sexual activity, sexual abstinence, sexual orientation, gender, or gender identity) are different from one’s own.		support_for_peers	a friend came out as LGBTQ+ and the teen wants to show support	I told my friend I support them no matter what and that it’s okay to be whoever they are.	That's awesome, showing that kind of support is really important. It means a lot to your friend to hear that you’re there for them no matter what. How are you feeling about everything? It’s great that you’re ready to support them fully.
data/raw/hecat/SH.pdf	42	Sexual Health	SH	5	Decision-Making	skill	5	3-5	1	SH5.5.1	Identify situations that need a decision related to family, peer, or friend relationships.		relationship_pressure	a friend keeps pressuring the teen to share a secret they're not comfortable with	My friend keeps asking me to tell her a secret about our other friend, but I don't want to because I'm not sure it's a good idea.	I get why you'd feel that way. It's okay to have boundaries with your friends. Sometimes, even if someone asks you something, you don't need to share everything. How are you feeling about it? Maybe talking to a grown-up you trust about this can help you feel better.
data/raw/hecat/SH.pdf	42	Sexual Health	SH	5	Decision-Making	skill	5	3-5	2	SH5.5.2	Decide when help is needed and when it is not needed to make a decision related to family, peer, or friend relationships.		relationship_pressure	The teen feels pressured to do something with a friend they're not ready for	My friend keeps asking me to do stuff that makes me uncomfortable, but I'm not sure if I should just say no or if that's being too mean.	It's totally okay to feel uncomfortable. It's important to say no if something doesn't feel right to you. You can explain to your friend that you're not ready for that right now, and maybe suggest doing something else together that you both feel good about. Remember, it's not being mean to set boundaries when you need to. Your feelings are important too!
data/raw/hecat/SH.pdf	42	Sexual Health	SH	5	Decision-Making	skill	5	3-5	3	SH5.5.3	Identify options and their potential outcomes when making a decision related to family, peer, or friend relationships.		relationship_pressure	the teen's friend pressures them into doing something they're not comfortable with	My friend keeps trying to get me to do stuff I'm not ready for, and I don't know how to say no without hurting our friendship.	I get it—feeling like you need to do something just because a friend wants you to can be tough. It’s okay to say no when you’re not ready. You can explain that you value your friendship but also need to do what feels right for you. Maybe you could suggest doing something else together that you both enjoy. That way, you’re still hanging out and having fun, but on your terms.
data/raw/hecat/SH.pdf	42	Sexual Health	SH	5	Decision-Making	skill	5	3-5	4	SH5.5.4	Choose a healthy option when making a decision related to family, peer, or friend relationships.		social_pressure	peer pressure to do something that feels uncomfortable	My friends want me to go to this party where there might be drinking. I don't want to, but they keep saying it'll be fun.	I get it, sometimes it can feel really hard when your friends want you to do something you're not comfortable with. It's okay to say no and explain why you feel that way. Maybe you could suggest a different activity that everyone can enjoy together instead.
data/raw/hecat/SH.pdf	42	Sexual Health	SH	5	Decision-Making	skill	5	3-5	5	SH5.5.5	Describe the final outcome of a decision related to family, peer, or friend relationships.		family_conflict	The teen is upset because their parents are pressuring them to have a boyfriend	My parents keep asking if I have a boyfriend and get mad when I say no. It's making me feel weird talking to them about it.	I can see why that would feel weird. It’s normal to want to talk to your parents about things without feeling uncomfortable. Maybe you could tell them that you’d rather wait to have a boyfriend when you’re ready, and that you just want to focus on being yourself for now. That way, you can keep your parents in the loop without feeling pressured.
data/raw/hecat/SH.pdf	44	Sexual Health	SH	5	Decision-Making	skill	8	6-8	1	SH5.8.1	Identify circumstances that help or hinder making a decision related to a safe and potentially risky sexual situation.		consent_confusion	the teen is unsure about how to handle a friend's invitation to a party where they think something risky might happen	My friend keeps inviting me to parties and I'm worried she might try to do stuff I'm not comfortable with.	I get it, that can be really tricky. It's totally okay to feel unsure about those invitations. How about you think about what makes you feel comfortable and uncomfortable in those situations? That way, you can tell your friend honestly how you feel. It's important to communicate your limits clearly so everyone stays safe and respected.
data/raw/hecat/SH.pdf	44	Sexual Health	SH	5	Decision-Making	skill	8	6-8	2	SH5.8.2	Determine when potentially risky sexual health-related situations require a decision.		consent_confusion	a friend keeps trying to convince the teen to do something they're not comfortable with	My friend keeps pushing me to do stuff I'm not ready for, and I don't know how to say no without hurting our friendship.	I get why you’d want to keep your friendship strong, but it’s important to set healthy boundaries. Maybe you could gently explain that you’re not ready for those activities right now and suggest doing something else together that you both enjoy. That way, you can still have fun without feeling uncomfortable.
data/raw/hecat/SH.pdf	44	Sexual Health	SH	5	Decision-Making	skill	8	6-8	3	SH5.8.3	Distinguish when decisions about safe and potentially risky sexual health-related situations should be made individually or with others (e.g., sexual partner).		consent_confusion	a friend is unsure about what to do when their boyfriend wants to do something they're not comfortable with	My friend is confused because her boyfriend wants to do something, but she's not sure if she should say no or not.	I can see why your friend might feel confused. It's really important to listen to your own feelings and comfort levels. If something doesn't feel right, it's okay to say no. Communication is key—encourage your friend to talk openly with her boyfriend about what feels comfortable for both of them. It's about making sure everyone feels safe and respected.
data/raw/hecat/SH.pdf	44	Sexual Health	SH	5	Decision-Making	skill	8	6-8	4	SH5.8.4	Explain how family, culture, technology, media, peers, and personal beliefs affect a sexual health-related decision.		peer_pressure	peer pressure to share private photos	My friends keep asking to see my pictures from the party last weekend and I don't want to share them, but they're being really pushy.	I can see why you'd feel uncomfortable sharing those pictures. It's totally okay to set your own boundaries, especially with private stuff. Your friends might be being pushy because they want to feel closer to you, but it's important to stick to what makes you feel safe and respected. If they keep asking, maybe suggest doing something fun together that doesn't involve sharing photos.
data/raw/hecat/SH.pdf	44	Sexual Health	SH	5	Decision-Making	skill	8	6-8	5	SH5.8.5	Distinguish between healthy and unhealthy alternatives of a sexual health-related decision.		relationship_pressure	teen feels pressured to do something with their boyfriend that they're not comfortable with	My boyfriend keeps asking me to do things that make me feel weird, but I don't want to seem like a baby for saying no.	I get that it can feel really awkward to say no, especially when you care about someone. But it's really important to do what feels right for you. Feeling weird about something usually means it's not a good idea to do it. You shouldn't have to feel uncomfortable just to fit in or not seem like a baby. It's totally okay to set your own boundaries and talk to your boyfriend about why you're not ready for those things.
data/raw/hecat/SH.pdf	44	Sexual Health	SH	5	Decision-Making	skill	8	6-8	6	SH5.8.6	Predict the potential outcomes of healthy and unhealthy alternatives to a sexual health-related decision.		consent_confusion	The teen is unsure about how to handle their boyfriend's advances after saying no once	My boyfriend keeps trying to kiss me even after I said no last time. I don't know what to do.	I can see why this would be really tough. It's important to set boundaries and communicate your feelings clearly. If he keeps trying to kiss you when you said no, it's okay to gently but firmly tell him you need some space. You could say something like, 'I already said no, and I need some time to think about this.' Remember, it's always okay to prioritize your comfort and safety.
data/raw/hecat/SH.pdf	44	Sexual Health	SH	5	Decision-Making	skill	8	6-8	7	SH5.8.7	Choose a healthy alternative when making a sexual health-related decision.		healthy_alternative	peer pressure to send nudes	My friend keeps asking me to send nudes and I don't want to do it, but I'm not sure what to say.	I get that it can feel tricky. It's totally okay to set boundaries. You could say something like, 'I really appreciate you thinking of me, but I'm not comfortable sending that kind of photo right now. Let's focus on other ways to have fun together.' Remember, it's important to respect your own limits and choose what makes you feel good.
data/raw/hecat/SH.pdf	44	Sexual Health	SH	5	Decision-Making	skill	8	6-8	8	SH5.8.8	Analyze the effectiveness of a sexual health-related decision.		consent_confusion	The teen feels unsure about a recent decision to go on a date with someone they're not sure about.	I went on a date with this guy last weekend and now I'm not sure if I made the right choice. What should I do if I don't feel comfortable?	It's totally okay to feel unsure about a decision like that. It's really important to listen to your own feelings. If you're not comfortable, it's best to communicate that with the person. You can say something like, 'I think we should take it slow and just hang out as friends for now.' Remember, it's always good to prioritize how you feel.
data/raw/hecat/SH.pdf	46	Sexual Health	SH	5	Decision-Making	skill	12	9-12	1	SH5.12.1	Examine barriers to making a decision related to healthy relationships and sexual and reproductive health.		relationship_pressure	The teen feels pressured to do something they're not comfortable with due to their boyfriend's behavior	My boyfriend keeps insisting we should do things that make me nervous, but I don't want to say no because he gets mad.	I can see why that would be really tough. It’s important to feel comfortable and safe with what you do, especially when it comes to your body. If he gets mad when you say you're not comfortable, that’s a big red flag. Remember, your feelings and comfort are super important. Maybe you could talk to him about how you feel and set some boundaries together?
data/raw/hecat/SH.pdf	46	Sexual Health	SH	5	Decision-Making	skill	12	9-12	2	SH5.12.2	Determine the value of applying thoughtful decision making regarding sexual health related situations or experiences.		consent_confusion	The teen is unsure about a friend's invitation to a private party and feels uncomfortable about it.	My friend keeps inviting me to these parties but I don't really want to go and I'm not sure if that's okay.	I get that it can feel tricky. It's totally okay to say no if you're not feeling comfortable. Communication is key—maybe you could chat with your friend about why you're not as excited about going. That way, you both know where each other stands.
data/raw/hecat/SH.pdf	46	Sexual Health	SH	5	Decision-Making	skill	12	9-12	3	SH5.12.3	Justify when individual or collaborative decision making is appropriate regarding sexual situations or experiences.		consent_confusion	a friend started a rumor about another friend's relationship status	My friend keeps spreading rumors about who likes who and I don't know if it's okay to tell her to stop.	I can see why you might feel uncomfortable with the rumors. It’s important to respect your friend’s boundaries and feelings. If you decide to talk to her, you could say something like, 'I noticed you’ve been spreading rumors about who likes who. It makes me feel bad because I value our friendship and I think it’s important to respect everyone’s privacy. Can we just keep things to ourselves?'
data/raw/hecat/SH.pdf	46	Sexual Health	SH	5	Decision-Making	skill	12	9-12	4	SH5.12.4	Analyze how family, culture, technology, media, peers, and personal beliefs affect a sexual health-related decision.		social_pressure	peer pressure to try something new at a party	My friends keep talking about this one thing they did at a party and I feel like I should try it too, even though I’m not sure I want to.	I get it—when your friends start talking about something and it seems like everyone else is doing it, it can feel like you should too. But remember, it’s totally okay to do what feels right for you. Sometimes, just being honest with your friends and explaining that you’re not interested can help set boundaries. What do you think would make you feel more comfortable about the situation?
data/raw/hecat/SH.pdf	46	Sexual Health	SH	5	Decision-Making	skill	12	9-12	5	SH5.12.5	Generate alternatives when making a decision related to healthy relationships and sexual and reproductive health.		relationship_pressure	The teen feels pressured to engage in activities they're not comfortable with due to their boyfriend's demands	My boyfriend keeps insisting we do stuff I'm not ready for, but I don't want to push him away.	I can see why that would be tough. It’s really important to respect your own boundaries and feelings. Maybe you could suggest doing something you both enjoy that doesn’t feel too pressured, like going for a walk or watching a movie. That way, you can spend time together without feeling like you’re doing something you’re not ready for.
data/raw/hecat/SH.pdf	46	Sexual Health	SH	5	Decision-Making	skill	12	9-12	6	SH5.12.6	Predict potential short- and long-term consequences of alternatives of sexual and reproductive health- related decisions.		consent_confusion	The teen is unsure about a friend's invitation to a sleepover and worries about potential consequences.	My friend keeps asking me if I want to come to her sleepover and I don't want to say no but I also don't want anything to happen that I'm not ready for.	I can see why you'd feel that way. It's totally okay to want to spend time with your friend, but also want to make sure you're comfortable and safe. It's important to communicate your boundaries clearly. You could say something like, 'I'd love to come over, but I need to make sure I'm ready for whatever happens. Can we just hang out and do stuff we both enjoy?' That way, you can have fun without worrying about things you're not ready for.
data/raw/hecat/SH.pdf	46	Sexual Health	SH	5	Decision-Making	skill	12	9-12	7	SH5.12.7	Choose a healthy alternative when making a sexual and reproductive health-related decision.		healthcare_concern	The teen is worried about their parents finding out about a sexual health consultation they want to have.	I need to talk to a doctor about something personal, but I’m scared my parents will find out and get mad.	I get that it feels scary to think your parents might find out. It’s totally normal to want to keep things private. Have you thought about talking to the doctor about setting up a private appointment? Some doctors offer same-sex providers or private consultations to help with exactly this kind of situation.
data/raw/hecat/SH.pdf	46	Sexual Health	SH	5	Decision-Making	skill	12	9-12	8	SH5.12.8	Evaluate the effectiveness of sexual and reproductive health-related decisions.		consent_confusion	the teen is unsure about the boundaries of a relationship with a friend	I keep giving my friend more space but they always push for more, and I don't know if that's okay.	It can definitely feel tricky when you're trying to set boundaries. It's important to communicate openly about what feels right for both of you. Have you talked to your friend about how you feel and what you're comfortable with? Sometimes, just having that conversation can help clarify things.
data/raw/hecat/SH.pdf	50	Sexual Health	SH	6	Goal Setting	skill	5	3-5	1	SH6.5.1	Set a realistic goal to maintain personal hygiene during puberty.		healthcare_concern	The teen is worried about their parents finding out about a hygiene product they started using.	I want to try using deodorant but I'm scared my parents will see the box in the trash.	I can see why you'd be worried about that. It's totally normal to want to start using deodorant, and it's a big step in growing up. If you're concerned about your parents seeing the box, you could try putting it in a place they don't usually check, like your locker at school or a drawer in your room. That way, you can keep using it without worrying about them finding out right away.
data/raw/hecat/SH.pdf	50	Sexual Health	SH	6	Goal Setting	skill	5	3-5	2	SH6.5.2	Track progress toward achieving a personal goal related to hygiene during puberty.		puberty_change	The teen is noticing changes in their body and is trying to manage them.	I've been getting more body hair lately and I'm not sure how to deal with it. Should I start using something to remove it?	It's totally normal to notice more body hair as you grow! Lots of people feel this way. If you're comfortable with it, you can keep it as it is. If you want to remove it, there are gentle ways like using soft hair removal creams or wax strips. Just make sure to ask a grown-up you trust for help if you decide to try anything new. Remember, it's okay to take your time and figure out what makes you feel most comfortable!
data/raw/hecat/SH.pdf	50	Sexual Health	SH	6	Goal Setting	skill	5	3-5	3	SH6.5.3	Identify resources that can help achieve a personal goal related to hygiene during puberty.		healthcare_concern	The teen is worried about their parents finding out about a hygiene-related healthcare visit.	I want to talk to a doctor about my body changes but I'm scared they'll find out.	I can see why you might feel that way. It’s totally normal to feel nervous about talking to a doctor, especially if you think they might find out. But you know what? Lots of people go to the doctor for help with their bodies, and it’s important to take care of yourself. If you’re worried about your parents finding out, you could ask if you can go to the doctor alone or if there’s a way to keep the visit private. Many doctors have ways to help keep your visits confidential. It’s also okay to talk to a grown-up you trust about your feelings and how you
data/raw/hecat/SH.pdf	52	Sexual Health	SH	6	Goal Setting	skill	8	6-8	1	SH6.8.1	Set a realistic goal related to maintaining personal hygiene during puberty.		healthcare_concern	the teen is worried about their parents finding out about a healthcare visit related to personal hygiene	I need to go see the school nurse about some stuff, but I'm scared my mom will find out.	I can see why you’d feel that way. It’s totally normal to want to keep things private. The school nurse is there to help you, and she’s confidential, which means she won’t share what you discuss with anyone unless it’s necessary for your safety or health. You can trust her to keep your visit private. If you’re still worried, maybe you could talk to a teacher you trust about going to the nurse, and they might help you with the timing.
data/raw/hecat/SH.pdf	52	Sexual Health	SH	6	Goal Setting	skill	8	6-8	2	SH6.8.2	Assess relationships, practices, and behaviors related to sexual and reproductive health.		relationship_pressure	The teen feels pressure to do things with their boyfriend that they're not ready for.	My boyfriend keeps asking me to do stuff that makes me uncomfortable, but I don't know how to say no without hurting our friendship.	I can see why that would be tough. It’s really important to set boundaries in any relationship, especially when it comes to things that make you uncomfortable. You don’t have to say yes just to keep your friendship going. Maybe you could talk to him about how you feel and suggest doing activities that both of you enjoy and are comfortable with. That way, you can still have a good time together without feeling pressured.
data/raw/hecat/SH.pdf	52	Sexual Health	SH	6	Goal Setting	skill	8	6-8	3	SH6.8.3	Set a personal goal to avoid or reduce the risk of pregnancy and transmission of HIV and other STIs.		healthcare_concern	The teen is worried about their parents finding out they visited a clinic for birth control advice.	I want to talk to a doctor about birth control but I'm scared my parents will find out and get mad.	I can see why that would be scary. It’s totally normal to feel that way. Have you thought about talking to the doctor about visiting the clinic without your parents knowing? Many doctors understand that some teens prefer to keep these visits private.
data/raw/hecat/SH.pdf	52	Sexual Health	SH	6	Goal Setting	skill	8	6-8	4	SH6.8.4	Assess the barriers to achieving a personal goal to avoid or reduce the risk of pregnancy and transmission of HIV and other STIs.		healthcare_concern	The teen is concerned about a healthcare visit and whether their parents will find out.	I want to talk to the doctor about some stuff, but I'm worried my parents will find out. What should I do?	I get it—talking to the doctor can be important, and it’s totally understandable to worry about your parents finding out. Many teens feel the same way. You know your parents care about you, and they might be supportive of you talking to the doctor. If you’re worried, you could try talking to the doctor first and see how they respond. Sometimes doctors are really good at keeping things confidential, especially for teens. What do you think about giving it a try? 
data/raw/hecat/SH.pdf	52	Sexual Health	SH	6	Goal Setting	skill	8	6-8	5	SH6.8.5	Apply strategies to overcome barriers to achieving a personal goal to avoid or reduce the risk of pregnancy and transmission of HIV and other STIs.		healthcare_concern	The teen is worried about their parents finding out they visited a clinic for advice about their periods.	I need to talk to a doctor about my period being all over the place, but I'm scared my parents will find out.	I can see why you’d be worried about that. It’s completely normal to have concerns about your periods, and it’s good that you want to get help. If you’re uncomfortable with your parents finding out, you could think about telling a trusted adult like a close family friend or a teacher who you feel comfortable talking to. They might be able to help you go to the clinic and even stay with you if you need support.
data/raw/hecat/SH.pdf	52	Sexual Health	SH	6	Goal Setting	skill	8	6-8	6	SH6.8.6	Use strategies and skills to achieve a personal goal to avoid or reduce the risk of pregnancy and transmission of HIV and other STIs.		healthcare_concern	The teen is worried about their parents finding out they visited a clinic for advice on avoiding pregnancy.	I need to talk to a doctor about birth control but I'm scared my parents will find out and get mad.	I get it—feeling scared about your parents finding out can be tough. It’s normal to worry about their reaction. Many teens have similar concerns. What if you wait until you’re at the clinic and just say you have a question about your health? That way, you can get the advice you need without them knowing right away. What do you think about that?
data/raw/hecat/SH.pdf	54	Sexual Health	SH	6	Goal Setting	skill	12	9-12	1	SH6.12.1	Assess personal practices and behaviors related to sexual and reproductive health.		consent_confusion	The teen is unsure about what it means to give consent in a relationship.	I keep hearing about consent but I'm not sure if I'm doing it right with my boyfriend.	I get it, it can be tricky! Consent is really important and it means making sure both you and your boyfriend feel comfortable and are okay with what's happening. It's about checking in and asking each other if it's okay before doing anything. It's totally normal to feel unsure, so keep talking about it and make sure you both feel heard and respected.
data/raw/hecat/SH.pdf	54	Sexual Health	SH	6	Goal Setting	skill	12	9-12	2	SH6.12.2	Set a realistic personal goal to avoid or reduce the risk of pregnancy and transmission of HIV and other STIs.		healthcare_concern	The teen is worried about discussing a personal health issue with their parents and a doctor.	I need to talk to the doctor about some stuff, but I'm scared my parents will find out and get mad.	I totally get why you'd feel that way. It can be tough to bring up sensitive topics, especially when you're worried about how your parents might react. Remember, doctors are there to help you and keep your information private. They can't share what you tell them with anyone else without your permission. Maybe you could write down what you want to say beforehand to feel more prepared?
data/raw/hecat/SH.pdf	54	Sexual Health	SH	6	Goal Setting	skill	12	9-12	3	SH6.12.3	Assess the barriers to achieving a personal goal to avoid or reduce the risk of pregnancy and transmission of HIV and other STIs.		privacy	the teen is concerned about their parents finding out they are going to a clinic for birth control	I need to go to the clinic for birth control but I'm scared my parents will find out and get mad.	I can see why that would be scary. It’s totally normal to worry about your parents finding out, especially if you’re not ready to have that conversation yet. How about we think of a way to handle it? Maybe you could go to the clinic with a friend or a trusted adult who can help you with the appointment and any follow-up. That way, you can get the care you need without worrying so much about your parents finding out.
data/raw/hecat/SH.pdf	54	Sexual Health	SH	6	Goal Setting	skill	12	9-12	4	SH6.12.4	Develop a plan to attain a personal goal to avoid or reduce the risk of pregnancy and transmission of HIV and other STIs.		healthcare_concern	the teen is worried about discussing personal health issues with parents	I need to talk to the nurse about some stuff but I’m scared my mom will find out.	I get that it can feel really uncomfortable to talk about these things with your mom. But remember, the nurse is there to help you and keep your conversation private. You can trust that what you say stays between you and the healthcare provider. It’s important to take care of your health, and the nurse is there to support you.
data/raw/hecat/SH.pdf	54	Sexual Health	SH	6	Goal Setting	skill	12	9-12	5	SH6.12.5	Implement strategies, including self-monitoring, to achieve a personal goal to avoid or reduce the risk of pregnancy and transmission of HIV and other STIs.		healthcare_concern	the teen is worried about their parents finding out they went to the clinic for a health check-up	I need to go to the clinic for a check-up but I'm scared my parents will find out and get mad.	I get that it can feel pretty scary to think your parents might find out. It’s normal to want to keep things private, especially when it comes to health stuff. Have you thought about going during a time when they’re not around, like after school or on the weekend? That might help keep it a secret for now.
data/raw/hecat/SH.pdf	54	Sexual Health	SH	6	Goal Setting	skill	12	9-12	6	SH6.12.6	Use strategies to overcome barriers to achieving a personal goal to avoid or reduce the risk of pregnancy and transmission of HIV and other STIs.		healthcare_concern	The teen is worried about discussing personal health issues with their parents and a doctor.	I need to talk to the doctor about something private, but I’m scared my parents will find out and get mad.	I can see why you might feel that way. It’s totally normal to feel nervous about talking to the doctor, especially when it’s something private. Remember, the doctor is there to help you, and they’re bound by confidentiality laws. They won’t tell your parents unless you give them permission or if there’s a serious health concern that needs to be shared. You can always ask the doctor to keep your conversation private and confidential.
